,Name,Sector,Sharpe,Risk
ROKA,"Roka Bioscience, Inc.",Capital Goods,-0.8997291002142761,0.06275293519887647
ROLL,RBC Bearings Incorporated,Capital Goods,2.648837554126814,0.014988617441519862
ROSE,Rosehill Resources Inc.,Energy,0.5447836753530992,0.026392358465840152
ROSG,Rosetta Genomics Ltd.,Health Care,-1.1637023652982599,0.035257613978951226
ROST,"Ross Stores, Inc.",Consumer Services,0.1931719163938018,0.013351005119056394
RP,"RealPage, Inc.",Technology,2.7829381577563392,0.01726570078650853
RPD,"Rapid7, Inc.",Technology,1.1591843388691199,0.03263241300964031
RPRX,Repros Therapeutics Inc.,Health Care,-1.0367994126026192,0.054567528804292824
RPXC,RPX Corporation,Miscellaneous,0.9956048804865845,0.017937629148854165
RRD,R.R. Donnelley & Sons Company,Miscellaneous,-1.1948634144065216,0.028073365688751007
RRGB,"Red Robin Gourmet Burgers, Inc.",Consumer Services,1.2000533083377332,0.025236418673273423
RRR,"Red Rock Resorts, Inc.",Consumer Services,0.20888718952960597,0.01269926850514876
RSYS,RadiSys Corporation,Technology,-1.311472246542347,0.03703749877548677
RTIX,"RTI Surgical, Inc.",Health Care,1.2046182472955522,0.028777974330803723
RTK,"Rentech, Inc.",Basic Industries,-0.743615955292583,0.07526233472227334
RTNB,"root9B Holdings, Inc. ",Consumer Services,-0.40158522537828034,0.14305105413435945
RTRX,"Retrophin, Inc.",Health Care,0.1644826261238238,0.022916733194427642
RTTR,"Ritter Pharmaceuticals, Inc.",Health Care,-0.8024187928025744,0.062302576033680064
RUN,Sunrun Inc.,Capital Goods,-0.24798443651913427,0.030870363186007593
RUSHA,"Rush Enterprises, Inc.",Consumer Durables,2.70961127191073,0.019631093651224785
RUSHB,"Rush Enterprises, Inc.",Consumer Durables,2.569583051565852,0.01899765233931355
RUTH,"Ruth&#39;s Hospitality Group, Inc.",Consumer Services,2.0679669127755234,0.017786088062745713
RVEN,"Reven Housing REIT, Inc.",Consumer Services,-0.4038201623818505,0.0423080221437636
RVLT,"Revolution Lighting Technologies, Inc.",Consumer Durables,-0.10996307068801886,0.031447860515314306
RVNC,"Revance Therapeutics, Inc.",Health Care,1.2291977816589819,0.03680531951082445
RVSB,Riverview Bancorp Inc,Finance,2.4190066978566533,0.016159224971593472
RWLK,ReWalk Robotics Ltd,Health Care,-0.9418605416058174,0.02863248492105891
RXDX,"Ignyta, Inc.",Health Care,1.3492530006923515,0.050066870985433
RXII,RXi Pharmaceuticals Corporation,Health Care,-0.5759914100079216,0.08010549916747688
RYAAY,Ryanair Holdings plc,Transportation,-0.12043116490548122,0.014543315755293532
SABR,Sabre Corporation,Technology,-1.1888841412841662,0.0170322482614195
SAEX,"SAExploration Holdings, Inc.",Energy,-0.8636470196565319,0.05026403012776054
SAFM,"Sanderson Farms, Inc.",Consumer Non-Durables,2.9204264839637304,0.015886926188824126
SAFT,"Safety Insurance Group, Inc.",Finance,1.3719555817142632,0.010610584268226614
SAGE,"Sage Therapeutics, Inc.",Health Care,0.607579590578192,0.03260400283909715
SAIA,"Saia, Inc.",Transportation,-0.8859237574209178,0.027296934236287915
SAL,"Salisbury Bancorp, Inc.",Finance,1.9669448004225427,0.018852166271287506
SALM,"Salem Media Group, Inc.",Consumer Services,0.2005051627285111,0.028415760893734425
SAMG,Silvercrest Asset Management Group Inc.,Finance,1.1276223637937317,0.023232879080807164
SANM,Sanmina Corporation,Technology,0.8047038912774531,0.015948180521155972
SANW,S&W Seed Company,Consumer Non-Durables,-1.0486590858152904,0.025372444102923563
SASR,"Sandy Spring Bancorp, Inc.",Finance,1.851214731078727,0.013881234438639442
SATS,EchoStar Corporation,Technology,1.278551115874042,0.012902505687171759
SAUC,"Diversified Restaurant Holdings, Inc.",Consumer Services,1.5483784832666918,0.028993576808037505
SAVE,"Spirit Airlines, Inc.",Transportation,-0.5556380229110577,0.021877189448082226
SBAC,SBA Communications Corporation,Consumer Services,1.8974961565146822,0.011334217074849086
SBBP,Strongbridge Biopharma plc,Health Care,0.25203593270327135,0.05758887304450814
SBBX,Sussex Bancorp,Finance,1.6820440064399826,0.01806044174791478
SBCF,Seacoast Banking Corporation of Florida,Finance,2.1777036265289405,0.01572648175377783
SBCP,"Sunshine Bancorp, Inc.",Finance,2.7659732106342707,0.015520008407137438
SBFG,"SB Financial Group, Inc.",Finance,1.1604657404321455,0.020055565920504916
SBGI,"Sinclair Broadcast Group, Inc.",Consumer Services,0.6368255470069754,0.021439948108901374
SBLK,Star Bulk Carriers Corp.,Transportation,2.814924655021572,0.04086256942619856
SBNY,Signature Bank,Finance,0.09970919594795453,0.015649600443724446
SBOT,"Stellar Biotechnologies, Inc.",Health Care,-0.9464470887484714,0.03560042646010568
SBPH,"Spring Bank Pharmaceuticals, Inc.",Health Care,0.4653498075085717,0.04371237236881171
SBRA,"Sabra Healthcare REIT, Inc.",Consumer Services,-0.03566980856296864,0.01702053919163342
SBSI,"Southside Bancshares, Inc.",Finance,0.7293189103939363,0.01579150797867193
SBUX,Starbucks Corporation,Consumer Services,0.275948827359083,0.010991464765587464
SCHL,Scholastic Corporation,Consumer Services,-0.048187608017585065,0.013303399436468556
SCHN,"Schnitzer Steel Industries, Inc.",Consumer Durables,0.7784943508255832,0.025195682666922906
SCKT,"Socket Mobile, Inc.",Technology,1.1434097368480582,0.026983461741654217
SCLN,"SciClone Pharmaceuticals, Inc.",Health Care,0.2808399550309291,0.018249364821883936
SCMP,"Sucampo Pharmaceuticals, Inc.",Health Care,-0.27352652848587655,0.03666170701300471
SCON,Superconductor Technologies Inc.,Technology,-0.2652689836149603,0.12943130806503111
SCSC,"ScanSource, Inc.",Technology,0.6811058532097009,0.018802946760156068
SCSS,Select Comfort Corporation,Consumer Durables,1.2278710600086857,0.02835084438483891
SCVL,"Shoe Carnival, Inc.",Consumer Services,-0.4519711555196959,0.030990649430956484
SCWX,SecureWorks Corp.,Technology,-0.11186263991655379,0.025202682201454066
SCYX,"SCYNEXIS, Inc.",Health Care,-0.8396770471476793,0.042900224446213026
SCZ,iShares MSCI EAFE Small-Cap ETF,n/a,2.5651572591428473,0.024359986442268396
SEAC,"SeaChange International, Inc.",Technology,-0.363455048657587,0.022940094367595434
SEDG,"SolarEdge Technologies, Inc.",Technology,-0.4114545709370329,0.026758188954291915
SEED,Origin Agritech Limited,Consumer Non-Durables,0.6960411805157536,0.034930876343587804
SEIC,SEI Investments Company,Finance,2.476156282070468,0.01019392181065655
SELB,"Selecta Biosciences, Inc.",Health Care,0.41125676256570665,0.0416424142993775
SELF,"Global Self Storage, Inc.",Consumer Services,-0.11288135153020255,0.01868055652060217
SENEA,Seneca Foods Corp.,Consumer Non-Durables,0.6619788486911836,0.021790302179746767
SENEB,Seneca Foods Corp.,Consumer Non-Durables,-0.06832273446136554,0.04177758223005203
SFBC,"Sound Financial Bancorp, Inc.",Finance,1.7194075142324854,0.017100091233284945
SFBS,"ServisFirst Bancshares, Inc.",Finance,1.9819961188659547,0.016958644024776634
SFLY,"Shutterfly, Inc.",Miscellaneous,0.18524769443595263,0.01790306186834442
SFM,"Sprouts Farmers Market, Inc.",Consumer Services,-0.2676266877925646,0.021998056417876773
SFNC,Simmons First National Corporation,Finance,0.6957964549441112,0.016069332049563248
SFST,"Southern First Bancshares, Inc.",Finance,1.2387228686115297,0.01871677368564921
SGC,"Superior Uniform Group, Inc.",Consumer Non-Durables,0.5541704477913764,0.021119466162429948
SGEN,"Seattle Genetics, Inc.",Health Care,0.0678258857701516,0.028062491212136078
SGLB,"Sigma Labs, Inc.",Consumer Durables,-0.4264575463817574,0.10125595942604733
SGMA,"SigmaTron International, Inc.",Technology,1.4033556010667325,0.02764176846441782
SGMO,"Sangamo Therapeutics, Inc.",Health Care,2.5582264754086177,0.06611719392098124
SGMS,Scientific Games Corp,Technology,6.21285366721417,0.03055589333237766
SGOC,"SGOCO Group, Ltd",Technology,-0.3122867463372745,0.032000265254492406
SGRP,"SPAR Group, Inc.",Miscellaneous,0.11063589625085288,0.03295377575494401
SGRY,"Surgery Partners, Inc.",Health Care,-0.6615561447959271,0.04211904891049717
SGYP,"Synergy Pharmaceuticals, Inc.",Health Care,-0.6180890401589577,0.04125190804010294
SHBI,Shore Bancshares Inc,Finance,1.8758964899755066,0.015717372776121976
SHEN,Shenandoah Telecommunications Co,Public Utilities,1.429333740861315,0.02258216433369972
SHIP,Seanergy Maritime Holdings Corp,Transportation,-0.3796456501562512,0.09813762654551732
SHLD,Sears Holdings Corporation,Consumer Services,-0.5443951457737403,0.049788658532770855
SHLM,"A. Schulman, Inc.",Basic Industries,0.6795294429448181,0.02529483996071966
SHLO,"Shiloh Industries, Inc.",Capital Goods,0.7781202217745964,0.03950751280220846
SHOO,"Steven Madden, Ltd.",Consumer Non-Durables,0.7256570436551022,0.014922873471299529
SHOS,"Sears Hometown and Outlet Stores, Inc.",Consumer Services,-0.9432852315838137,0.04242381502440185
SHPG,Shire plc,Health Care,0.06380894095740712,0.015495663661391669
SHSP,"SharpSpring, Inc.",Technology,-0.6882812549824884,0.0290196016198838
SHV,iShares Short Treasury Bond ETF,n/a,4.3102331463165156,0.000357489841771339
SHY,iShares 1-3 Year Treasury Bond ETF,n/a,0.17078011136272625,0.0017811680922794864
SIEB,Siebert Financial Corp.,Finance,3.0533231346792102,0.04526854574529222
SIEN,"Sientra, Inc.",Health Care,1.4531119143634554,0.02957771823351882
SIFI,"SI Financial Group, Inc.",Finance,0.9635379245553743,0.014236858914226344
SIFY,Sify Technologies Limited,Technology,-0.7205990669049522,0.020719729910250766
SIGI,"Selective Insurance Group, Inc.",Finance,1.7308449985675272,0.014967793271994049
SIGM,"Sigma Designs, Inc.",Technology,-0.40390547106392816,0.031962496608591774
SILC,Silicom Ltd,Technology,1.68963702801874,0.022565443866625734
SIMO,Silicon Motion Technology Corporation,Technology,0.6032059878328262,0.01969459792904012
SINA,Sina Corporation,Technology,1.8232273221833233,0.021373041643596546
SINO,"Sino-Global Shipping America, Ltd.",Transportation,0.6728032790927163,0.14334384563838007
SIR,Select Income REIT,Consumer Services,2.0098351167197475,0.03343254093373791
SIRI,Sirius XM Holdings Inc.,Consumer Services,1.7809708568941685,0.014175089585046279
SITO,"SITO Mobile, Ltd.",Miscellaneous,0.5058318202760123,0.062096563714357705
SIVB,SVB Financial Group,Finance,1.7761253825549732,0.01931457846787243
SKIS,"Peak Resorts, Inc.",Consumer Services,0.05335474736311578,0.028773258235569164
SKLN,Skyline Medical Inc.,Health Care,-0.33295263926385826,0.11453601569761156
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,n/a,0.3066068888216937,0.008230511695496032
SKYS,"Sky Solar Holdings, Ltd.",Public Utilities,0.02824207768750628,0.06388287144313368
SKYW,"SkyWest, Inc.",Transportation,1.741108450868536,0.023209272479946932
SKYY,First Trust Cloud Computing ETF,n/a,3.4520015112330333,0.01926346394438422
SLAB,"Silicon Laboratories, Inc.",Technology,1.3773823031470982,0.018428059671877946
SLCT,"Select Bancorp, Inc.",Finance,-0.8275158680008161,0.04973371058170172
SLGN,Silgan Holdings Inc.,Consumer Durables,1.2227634387385171,0.011832536043983656
SLIM,The Obesity ETF,n/a,1.1275441461064473,0.04256453224912697
SLM,SLM Corporation,Finance,1.4317499758928234,0.021748451536973096
SLNO,"Soleno Therapeutics, Inc.",Health Care,-0.5113431013303623,0.056639320261209554
SLP,"Simulations Plus, Inc.",Technology,2.5522822750235634,0.025505768589992456
SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,n/a,1.191702274119306,0.003491019581205989
SLRC,Solar Capital Ltd.,n/a,2.744893234619882,0.007995281377004164
SLVO,X-Links Silver Shares Covered Call ETN,Finance,-0.8415847507583977,0.050695100076086935
SMBC,"Southern Missouri Bancorp, Inc.",Finance,1.9990191354241378,0.016027167890499173
SMBK,"SmartFinancial, Inc.",Finance,1.6827450864406437,0.01749208329797434
SMCI,"Super Micro Computer, Inc.",Technology,1.7658072011656543,0.009896785429378142
SMCP,AlphaMark Actively Managed Small Cap ETF,n/a,0.7532517764145251,0.034054085731994706
SMED,Sharps Compliance Corp,Basic Industries,0.2643386220369551,0.024487387535597354
SMIT,"Schmitt Industries, Inc.",Capital Goods,0.37957268690743207,0.031451816917522926
SMMF,"Summit Financial Group, Inc.",Finance,1.2228595838522824,0.02004554921355355
SMMT,Summit Therapeutics plc,Health Care,0.5549941856861195,0.04391655990651783
SMRT,"Stein Mart, Inc.",Consumer Services,1.0468164110339224,0.019453396448690503
SMSI,"Smith Micro Software, Inc.",Technology,-0.31407020304682565,0.060392273737659485
SMTC,Semtech Corporation,Technology,14.083587049209962,0.00022175193074216692
SMTX,SMTC Corporation,Technology,-0.39074488919074135,0.02151560392836203
SNAK,"Inventure Foods, Inc.",Consumer Non-Durables,-0.7751201585901483,0.03801693452248717
SNBC,"Sun Bancorp, Inc.",Finance,0.371048597225397,0.012967286171234969
SNC,"State National Companies, Inc.",Finance,3.7834201320148453,0.017114629268501633
SNCR,"Synchronoss Technologies, Inc.",Technology,-0.8284855427891745,0.05579042545602225
SNDE,Sundance Energy Australia Limited,Energy,-0.9938489496498699,0.044610571218764127
SNDX,"Syndax Pharmaceuticals, Inc.",Health Care,-0.24486388007389404,0.049085047977078675
SNFCA,Security National Financial Corporation,Finance,-0.10488941226038279,0.021476479883484893
SNGX,"Soligenix, Inc.",Health Care,-0.6370112932485792,0.06242263878906685
SNH,Senior Housing Properties Trust,Consumer Services,-0.0407031025103344,0.012662760360955832
SNHY,Sun Hydraulics Corporation,Capital Goods,2.6424934966053373,0.018664843317860988
SNI,"Scripps Networks Interactive, Inc",Consumer Services,1.4398728431342505,0.016487800842520557
SNLN,Highland/iBoxx Senior Loan ETF,n/a,1.6288751786499527,0.0050205601778179005
SNMX,"Senomyx, Inc.",Health Care,-0.8644628769882521,0.06112627671194816
SNOA,"Sonoma Pharmaceuticals, Inc.",Health Care,0.3379436383296136,0.032679268073790874
SNPS,"Synopsys, Inc.",Technology,2.440505867082175,0.010053557065461084
SNSR,Global X Internet of Things ETF,n/a,2.198301762123483,0.027772040177924315
SNSS,"Sunesis Pharmaceuticals, Inc.",Health Care,-1.116543085181741,0.029798417898746998
SOCL,Global X Social Media ETF,n/a,1.4579442025967024,0.0498632435570706
SODA,SodaStream International Ltd.,Consumer Durables,5.557752955459989,0.023231551491725233
SOFO,"Sonic Foundry, Inc.",Technology,-0.7078063061701287,0.04225072421591198
SOHU,Sohu.com Inc.,Technology,-0.7036956932926401,0.015500127648016525
SONA,"Southern National Bancorp of Virginia, Inc.",Finance,1.5428530155597016,0.013384235768661783
SONC,Sonic Corp.,Consumer Services,-0.1352951162912573,0.020262565295184703
SONS,"Sonus Networks, Inc.",Technology,0.09875481442648375,0.026680647894686743
SORL,"SORL Auto Parts, Inc.",Capital Goods,1.2465625613729634,0.04265488430473103
SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,n/a,3.1874640793916553,0.03787935476084805
SP,SP Plus Corporation,Consumer Services,2.315026501217377,0.016710537775378165
SPAR,"Spartan Motors, Inc.",Capital Goods,0.41002248334617936,0.030812462955833272
SPCB,"SuperCom, Ltd.",Technology,-0.12549500945731948,0.026491822913436904
SPEX,Spherix Incorporated,Miscellaneous,0.12353133838121717,0.10545465867212393
SPHS,"Sophiris Bio, Inc.",n/a,-0.5088175857474989,0.036071395914406446
SPI,"SPI Energy Co., Ltd.",Technology,-0.8156483888260034,0.05006882091282582
SPIL,"Siliconware Precision Industries Company, Ltd.",Technology,0.37163860702894713,0.012783641022593772
SPKE,"Spark Energy, Inc.",Public Utilities,0.10899272924906891,0.031552614121115714
SPLK,Splunk Inc.,Technology,0.24442428113562498,0.018998057928901503
SPNE,SeaSpine Holdings Corporation,Health Care,0.10872080239712495,0.029444929644196746
SPNS,Sapiens International Corporation N.V.,Technology,0.3463053442987644,0.014441795059279396
SPOK,"Spok Holdings, Inc.",Public Utilities,0.07538627489217947,0.02207826035562864
SPPI,"Spectrum Pharmaceuticals, Inc.",Health Care,0.44948561705803586,0.005991168728820527
SPRT,"support.com, Inc.",Technology,0.9930954769765619,0.017232972999955548
SPSC,"SPS Commerce, Inc.",Technology,0.914020723036774,0.010139707083760836
SPTN,SpartanNash Company,Consumer Non-Durables,-0.2391209030024201,0.02067678001612689
SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",Consumer Services,-1.0006781428446556,0.038801846271608445
SPWR,SunPower Corporation,Technology,-0.21633881881722822,0.039489176427762965
SQBG,"Sequential Brands Group, Inc.",Consumer Non-Durables,-0.9991356650821476,0.0413606062150905
SQQQ,ProShares UltraPro Short QQQ,n/a,-2.176442738240351,0.06616907740635257
SRAX,"Social Reality, Inc.",Technology,-0.5822952589937289,0.06956630554033681
SRCE,1st Source Corporation,Finance,1.9391914983458167,0.01506973256338205
SRCL,"Stericycle, Inc.",Basic Industries,-0.1697150861037871,0.015594139924556964
SRDX,"Surmodics, Inc.",Health Care,0.07067415048998998,0.02024611118523014
SRET,Global X SuperDividend REIT ETF,n/a,1.6774869147093607,0.017938780144314735
SREV,"ServiceSource International, Inc.",Miscellaneous,-0.6488416601202428,0.031701048055435145
SRNE,"Sorrento Therapeutics, Inc.",Health Care,-0.9758345163682687,0.053391097640967604
SRPT,"Sarepta Therapeutics, Inc.",Health Care,-0.35181836705868164,0.03783258040453742
SRRA,"Sierra Oncology, Inc.",Health Care,0.04817661254475162,0.029769505008678917
SRTS,"Sensus Healthcare, Inc.",Health Care,-0.3299766609707645,0.04427420210104384
SSB,South State Corporation,Finance,0.9468082283063924,0.014262515149586184
SSBI,Summit State Bank,n/a,0.774610437489681,0.015850145420677243
SSFN,Stewardship Financial Corp,Finance,0.8359477898613339,0.028617540931388425
SSKN,"Strata Skin Sciences, Inc.",Health Care,-0.3990609996659633,0.052851431877867214
SSNC,"SS&C Technologies Holdings, Inc.",Technology,1.3717586172834866,0.01197462249568913
SSNT,"SilverSun Technologies, Inc.",Miscellaneous,1.198255148810689,0.07359989919369181
SSYS,"Stratasys, Ltd.",Technology,0.04541543963159446,0.02651025105104259
STAA,STAAR Surgical Company,Health Care,0.4861636865828028,0.026815810612040674
STAF,"Staffing 360 Solutions, Inc.",Technology,-0.3493821622166843,0.07192657867189402
STB,Student Transportation Inc,Transportation,1.6367861853230348,0.01041654823456936
STBA,"S&T Bancorp, Inc.",Finance,1.5626464288365867,0.01688744801534534
STBZ,State Bank Financial Corporation.,Finance,1.2925387643452846,0.014841300193328502
STDY,SteadyMed Ltd.,Health Care,1.3806440404459535,0.044864699739726496
STFC,State Auto Financial Corporation,Finance,0.5186558564825815,0.014611342285051817
STKL,"SunOpta, Inc.",Consumer Services,1.0348014825418976,0.028554772241927033
STKS,"The ONE Group Hospitality, Inc.",Consumer Services,-0.5017151537518263,0.03948325187684603
STLD,"Steel Dynamics, Inc.",Basic Industries,1.4487191494751115,0.021417549892277458
STLY,"Stanley Furniture Company, Inc.",Consumer Durables,-0.2483174437815124,0.03720401680316739
STML,"Stemline Therapeutics, Inc.",Health Care,0.12374197109505168,0.04949557779271331
STMP,Stamps.com Inc.,Miscellaneous,1.2406157512874636,0.015425653016919868
STPP,iPath US Treasury Steepener ETN,Finance,0.41988992804413067,0.03896963410016616
STRA,"Strayer Education, Inc.",Consumer Services,2.5452105537227228,0.021472073640706
STRL,Sterling Construction Company Inc,Basic Industries,1.8994129691152584,0.030738891764152208
STRM,"Streamline Health Solutions, Inc.",Technology,-0.018012512551113528,0.06850903386639921
STRS,Stratus Properties Inc.,Consumer Services,1.066611458706515,0.024104698513135285
STRT,Strattec Security Corporation,Capital Goods,0.38712202781798827,0.03817281147582609
STX,Seagate Technology PLC,Technology,0.8633976793924073,0.027196136108325452
SUMR,"Summer Infant, Inc.",Consumer Durables,-0.25387556974126974,0.03274321004869191
SUNS,Solar Senior Capital Ltd.,n/a,2.7041584271998755,0.006734716869757987
SUNW,"Sunworks, Inc.",Public Utilities,-0.6656903414358354,0.037218099264016515
SUPN,"Supernus Pharmaceuticals, Inc.",Health Care,1.4376879845597512,0.033327594188380556
SVA,"Sinovac Biotech, Ltd.",Health Care,-0.8740641118874393,0.008621015616658179
SVBI,Severn Bancorp Inc,Finance,0.12331383635479838,0.018595152895879354
SVRA,"Savara, Inc.",Health Care,0.3962185406310938,0.0652649872952164
SVVC,"Firsthand Technology Value Fund, Inc.",n/a,0.3877258468859227,0.008808135642371697
SWIR,"Sierra Wireless, Inc.",Technology,1.907292012825391,0.02929336381974478
SWKS,"Skyworks Solutions, Inc.",Technology,1.5308425177702436,0.01698154359864568
SYBT,"Stock Yards Bancorp, Inc.",Finance,0.5408627541468849,0.016898083282350932
SYKE,"Sykes Enterprises, Incorporated",Technology,0.15277847745284423,0.01862609006531494
SYMC,Symantec Corporation,Technology,1.4052279469635702,0.014261246953500667
SYMX,"Synthesis Energy Systems, Inc.",Basic Industries,-0.6769500537045393,0.05805964474780815
SYNA,Synaptics Incorporated,Technology,-0.820412819546724,0.028783625938876706
SYNC,"Synacor, Inc.",Technology,2.2886402302646234,0.01723480179813024
SYNL,Synalloy Corporation,Basic Industries,1.3750400473876812,0.027314475436111114
SYNT,"Syntel, Inc.",Technology,-0.6940079946886458,0.02325048415497034
SYPR,"Sypris Solutions, Inc.",Capital Goods,0.5773090711964737,0.032656149169995485
SYRS,"Syros Pharmaceuticals, Inc.",Health Care,0.36369302472578613,0.0405044955151669
TA,TravelCenters of America LLC,Consumer Durables,-0.4364405727425053,0.03589850441641425
TACO,"Del Taco Restaurants, Inc.",Consumer Services,1.1229779007970557,0.017186961297564227
TACT,TransAct Technologies Incorporated,Technology,1.2112525646590528,0.023751875877665078
TAIT,Taitron Components Incorporated,Consumer Non-Durables,1.0035105326407254,0.03092221410466529
TANH,Tantech Holdings Ltd.,Basic Industries,-1.1200411072442782,0.03608028344244008
TAPR,Barclays Inverse US Treasury Composite ETN,Finance,0.6811408621745529,0.11516923801616676
TAST,"Carrols Restaurant Group, Inc.",Consumer Services,-0.4205703978391701,0.021017774612805098
TATT,TAT Technologies Ltd.,Capital Goods,1.8487415667475402,0.01905909152685191
TAX,"Liberty Tax, Inc.",Miscellaneous,0.4093717191711404,0.02409172319238436
TAYD,"Taylor Devices, Inc.",Capital Goods,-0.8740808631180019,0.02855918473040946
TBBK,"The Bancorp, Inc.",Finance,0.532063048635617,0.03270081706291664
TBK,"Triumph Bancorp, Inc.",Finance,2.279276857585576,0.017158293309040538
TBNK,Territorial Bancorp Inc.,Finance,0.8829800247203135,0.01107891783826885
TBPH,"Theravance Biopharma, Inc.",Health Care,1.7163991950940867,0.029554792256180976
TCBI,"Texas Capital Bancshares, Inc.",Finance,1.4812202148469475,0.01976223523087438
TCBK,TriCo Bancshares,Finance,2.3906935568391807,0.015123894673579996
TCCO,Technical Communications Corporation,Technology,1.184138838187337,0.06714435821811306
TCFC,The Community Financial Corporation,Finance,1.3345257132454345,0.02412953636020996
TCMD,"Tactile Systems Technology, Inc.",Health Care,1.2234427394273852,0.032031534702452395
TCON,"TRACON Pharmaceuticals, Inc.",Health Care,-0.6594922931704795,0.04965472157567636
TCPC,TCP Capital Corp.,n/a,2.1973382120342073,0.006668706056113567
TCRD,"THL Credit, Inc.",n/a,0.17379198909768906,0.01150252744653928
TCX,Tucows Inc.,Technology,3.807667816493566,0.02109737127871582
TDIV,First Trust NASDAQ Technology Dividend Index Fund,n/a,2.093946194120555,0.018046978764600027
TEAM,Atlassian Corporation Plc,Technology,1.115462558707441,0.015265267323683723
TEAR,TearLab Corporation,Health Care,-0.5553826246310225,0.08635148648213736
TECD,Tech Data Corporation,Technology,0.24945021982049181,0.020206132154973275
TEDU,"Tarena International, Inc.",Consumer Services,2.0085980556484384,0.01981449683685318
TELL,Tellurian Inc.,Energy,0.8472664570509658,0.054072298785352885
TENX,"Tenax Therapeutics, Inc.",Health Care,-0.6732447552683001,0.07824397576899624
TERP,"TerraForm Power, Inc.",Public Utilities,-0.43454603953625215,0.017820203973634957
TESO,Tesco Corporation,Energy,-0.7550164330307099,0.033229666109871416
TESS,TESSCO Technologies Incorporated,Consumer Non-Durables,0.27328770486673354,0.023307480949101962
TFSL,TFS Financial Corporation,Finance,-0.60290160821998,0.010699670837563372
TGA,Transglobe Energy Corp,Energy,0.0551598003941002,0.027368859257508
TGEN,Tecogen Inc.,Capital Goods,-0.4879995289002162,0.03158894493112569
TGLS,Tecnoglass Inc.,Consumer Durables,-0.2888626759528777,0.016197953930924693
TGTX,"TG Therapeutics, Inc.",Health Care,0.34632463103800215,0.07387600932809546
THFF,First Financial Corporation Indiana,Finance,0.7322448779033703,0.015666424365284568
THRM,Gentherm Inc,Capital Goods,0.5317727291937207,0.02085074675022565
THST,"Truett-Hurst, Inc.",Consumer Non-Durables,0.5066333397438662,0.03874058761000664
TICC,TICC Capital Corp.,n/a,3.333424563319033,0.013084211749700703
TIL,Till Capital Ltd.,Finance,0.6882401143750083,0.029722651930783144
TILE,"Interface, Inc.",Consumer Durables,1.264711784848816,0.015909341118526137
TIPT,Tiptree Inc.,Finance,0.3891658445600848,0.026743771263065336
TISA,"Top Image Systems, Ltd.",Technology,0.20278470460223288,0.04419083699300368
TITN,Titan Machinery Inc.,Consumer Services,1.0446490116516227,0.02499426410569386
TIVO,TiVo Corporation,Miscellaneous,0.22591790123297953,0.023338434637291888
TLF,"Tandy Leather Factory, Inc.",Consumer Non-Durables,0.29245682653989535,0.02024966937853777
TLGT,"Teligent, Inc.",Health Care,-0.19190080549223254,0.025645299313922777
TLT,iShares 20+ Year Treasury Bond ETF,n/a,-0.6316164468912036,0.030611492737565832
TMUS,"T-Mobile US, Inc.",Public Utilities,1.6498328663437658,0.01485639635108313
TNAV,"Telenav, Inc.",Capital Goods,0.23819096225446507,0.02834247328985535
TNDM,"Tandem Diabetes Care, Inc.",Health Care,-0.7082471448443561,0.08507993827404788
TNXP,Tonix Pharmaceuticals Holding Corp.,Health Care,-0.4168379263652798,0.05472910095937103
TOUR,Tuniu Corporation,Consumer Services,-0.05784401157050031,0.020045166844586824
TOWN,Towne Bank,n/a,2.040742726378739,0.015251834458509191
TPIC,"TPI Composites, Inc.",Energy,0.16051514376185314,0.029505619707213004
TPIV,TapImmune Inc.,Health Care,-0.6273051245910228,0.04802530485401282
TQQQ,ProShares UltraPro QQQ,n/a,2.9857401155537047,0.07518247542997245
TRCB,Two River Bancorp,Finance,2.542520988458353,0.019600430606929845
TRCH,"Torchlight Energy Resources, Inc.",Energy,0.4834454799276428,0.06166436530517341
TREE,"LendingTree, Inc.",Finance,3.861159284241047,0.02777652048789955
TRHC,"Tabula Rasa HealthCare, Inc.",Miscellaneous,2.3767836413508108,0.030958597750869597
TRIB,Trinity Biotech plc,Health Care,0.003879320204550715,0.014920789125921366
TRIL,Trillium Therapeutics Inc.,Health Care,-0.3860196181748717,0.045947440470981954
TRIP,"TripAdvisor, Inc.",Technology,-0.9784044720641937,0.02369021573985316
TRMB,Trimble Inc.,Capital Goods,2.0362801059547273,0.013730361743020295
TRMK,Trustmark Corporation,Finance,0.9579586294627223,0.014633450808603773
TRNC,"tronc, Inc.",Consumer Services,-0.20259576788421862,0.03141884731827782
TRNS,"Transcat, Inc.",Capital Goods,1.4707174450531824,0.019907783123318933
TROV,"TrovaGene, Inc.",Health Care,-0.794895551895439,0.07183397996516777
TROW,"T. Rowe Price Group, Inc.",Finance,1.952735687622408,0.012939814411471625
TRPX,Therapix Biosciences Ltd.,Health Care,0.15340434097301253,0.07400364666547785
TRS,TriMas Corporation,Capital Goods,1.7880838184844892,0.01804071135888894
TRST,TrustCo Bank Corp NY,Finance,1.2441413013269484,0.018966030414655777
TRUE,"TrueCar, Inc.",Technology,1.9510499242132824,0.02444620364876202
